Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plaster,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_plastic,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rock,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_rubber,raw\sound\prj\brass\imp\rifle\concrete\imp_brass_rifle_concrete_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_sand,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_sand,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_sand,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_sand,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_sand,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_sand,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_snow,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_snow,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_snow,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_snow,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_snow,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_snow,raw\sound\prj\brass\imp\rifle\sand\imp_brass_rifle_sand_03.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_water,raw\sound\prj\brass\imp\common\water\imp_brass_shared_water_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_water,raw\sound\prj\brass\imp\common\water\imp_brass_shared_water_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_water,raw\sound\prj\brass\imp\common\water\imp_brass_shared_water_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_water,raw\sound\prj\brass\imp\common\water\imp_brass_shared_water_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_water,raw\sound\prj\brass\imp\common\water\imp_brass_shared_water_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_water,raw\sound\prj\brass\imp\common\water\imp_brass_shared_water_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_00.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_01.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,68,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,500,0,0,0,0.2,no,yes,none,0,,no,plr_stance,stand,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,67,72,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,275,0,0,0,0.2,no,yes,none,0,,no,plr_stance,crouch,yes,no,no,0,0,yes,no,,0,,no,no,no
prj_brass_impact_plr_large_wood,raw\sound\prj\brass\imp\rifle\wood\imp_brass_rifle_wood_02.LN65.pc.snd,,loaded,bus_fx,grp_foley,snp_impacts,,60,0,80,83,100,450,450,allon,default,allon,default,6,8,oldest,oldest,-281,500,10,30,0.1,1,2d,brass_right,nonlooping,pitch,1,100,0,0,0,0.2,no,yes,none,0,,no,plr_stance,prone,yes,no,no,0,0,yes,no,,0,,no,no,no
